Column_1,Column_2,Column_3,Column_4,Column_5
35,95,59,65,57
61,71,52,81,84
55,43,78,80,18
7,99,16,43,80
29,71,55,71,3
84,23,81,40,13
90,60,21,26,88
73,53,70,15,54
60,18,39,48,26
71,57,96,48,74
58,61,79,88,65
46,66,93,12,50
1,27,2,96,4
31,46,68,51,74
77,34,41,39,20
95,99,78,49,29
87,83,68,71,2
93,93,24,23,73
29,53,63,1,78
41,44,78,67,64
81,93,68,99,3
91,73,20,32,89
70,21,59,72,88
83,87,17,65,44
9,34,77,29,89
13,9,46,3,11
52,15,7,39,20
31,93,60,82,6
36,60,43,35,34
5,15,94,61,87
91,49,71,80,3
6,79,79,95,27
12,59,58,75,29
43,91,41,21,66
82,41,77,60,54
51,29,5,11,15
49,3,27,3,25
69,89,53,50,6
67,33,98,22,90
89,20,2,87,5
43,34,50,63,15
20,51,35,52,49
71,76,66,24,84
24,92,99,64,34
87,97,87,60,67
39,16,65,89,29
38,44,27,13,49
73,43,28,80,96
21,95,81,73,79
98,24,73,4,11
87,78,34,64,93
87,3,72,72,92
18,73,66,5,66
68,31,39,46,75
86,28,46,58,30
58,66,61,28,17
13,91,12,37,42
82,53,50,66,70
28,84,90,5,27
37,16,67,6,19
61,62,21,44,37
27,43,23,4,71
5,1,41,61,58
72,40,22,2,16
34,95,93,78,59
8,48,27,44,32
68,64,34,93,63
21,22,94,81,24
27,84,80,99,69
14,12,35,12,85
9,93,4,10,42
46,16,65,80,44
21,36,24,10,97
55,1,60,16,25
22,69,97,41,21
10,32,45,55,99
71,79,38,68,42
49,58,96,71,14
77,98,90,52,39
68,73,25,29,67
39,12,68,34,27
2,30,73,44,78
88,8,40,90,74
1,57,8,3,43
80,10,99,14,8
2,29,96,30,96
81,90,58,45,31
64,69,53,57,64
85,81,52,79,84
29,55,56,62,36
15,2,28,46,95
7,44,89,77,25
10,9,92,20,12
92,78,65,38,10
70,58,80,46,10
79,59,1,34,36
95,36,9,14,53
21,86,89,70,66
64,86,51,5,84
57,63,39,81,93
19,16,70,90,40
71,42,29,94,68
27,32,74,33,21
21,36,59,17,47
89,56,93,9,59
90,90,21,45,83
6,95,2,86,50
75,70,46,90,20
39,15,87,69,25
72,98,37,70,83
59,6,79,4,95
13,48,78,38,85
28,35,21,71,5
38,4,43,79,98
1,21,62,1,64
90,94,92,82,86
76,70,53,80,76
33,99,97,2,9
74,72,33,95,19
63,88,93,33,98
78,1,75,99,22
38,66,30,23,42
57,68,60,76,84
6,13,81,62,40
88,75,53,30,93
91,58,94,8,79
38,3,17,84,18
74,34,22,59,46
62,67,27,36,91
60,37,34,95,34
77,73,36,10,87
17,73,58,4,58
77,58,32,62,7
87,76,72,31,44
98,10,20,48,93
36,29,16,67,96
39,57,22,96,66
35,47,90,51,93
73,9,97,78,53
99,34,76,22,63
56,92,28,84,68
29,15,80,5,55
59,71,37,82,56
41,35,91,42,39
8,72,12,43,34
31,47,9,25,13
45,29,30,52,41
69,86,52,22,95
40,87,50,44,8
91,29,84,55,72
98,5,92,2,41
21,75,62,97,50
84,40,75,32,23
81,35,18,34,27
39,81,59,3,66
44,47,59,92,99
19,11,95,84,63
82,12,59,58,6
36,51,26,98,26
56,77,35,69,55
49,50,61,50,34
82,25,84,24,50
50,19,55,54,64
12,33,69,67,50
40,74,53,7,65
82,16,66,54,14
99,37,53,11,97
31,6,65,63,41
66,91,21,33,47
8,25,44,48,37
11,3,72,55,61
33,69,9,23,84
52,77,7,41,62
52,75,45,11,18
86,70,95,53,61
51,12,25,63,47
36,57,75,53,29
24,51,91,51,95
23,76,69,4,95
81,14,4,61,3
25,51,43,1,92
24,13,32,90,1
4,38,62,49,43
56,34,55,53,12
97,8,34,58,92
72,41,84,80,93
49,62,2,82,20
28,59,41,15,80
80,50,9,1,72
16,87,58,90,34
16,69,77,45,21
88,3,17,58,99
43,95,45,93,33
90,61,97,30,15
64,34,37,7,10
82,8,98,9,75
48,49,99,38,82
46,69,53,89,80
53,36,99,13,38
84,32,19,24,75
31,81,91,26,31
37,46,55,26,76
34,7,89,97,96
49,48,17,45,51
40,41,31,29,24
13,19,78,88,88
92,92,83,17,51
2,50,5,1,81
69,18,56,64,71
99,44,42,26,18
80,77,13,15,97
39,95,83,3,59
25,77,43,40,23
21,32,81,71,41
97,69,12,31,67
84,8,35,87,94
5,75,38,27,84
91,94,25,34,44
62,66,46,44,9
29,25,10,76,84
24,92,24,3,46
23,69,5,23,81
50,3,51,38,28
4,80,18,50,21
38,1,93,47,35
35,8,7,59,80
76,15,88,34,11
84,35,83,17,46
36,1,71,86,4
55,36,57,38,94
66,23,93,58,78
34,51,11,15,35
70,65,28,76,33
74,22,54,51,59
87,84,30,17,22
94,54,4,73,92
68,82,47,16,68
1,87,93,61,59
1,92,91,31,17
70,1,96,76,84
57,89,87,31,78
94,68,38,57,29
99,33,83,25,67
67,29,54,80,23
54,73,67,96,7
80,13,8,48,78
56,71,76,61,4
49,47,18,20,88
78,76,96,51,97
17,90,75,87,28
7,87,11,71,89
1,18,87,87,53
30,6,62,64,19
76,2,2,69,31
11,6,93,92,3
90,47,3,90,20
68,22,21,49,40
71,80,41,66,93
45,35,23,41,50
44,17,99,39,34
2,93,50,57,41
79,69,35,74,55
75,43,67,90,92
5,45,86,53,6
40,98,5,39,91
22,71,27,8,64
57,79,34,32,58
5,87,46,60,29
13,49,66,37,51
12,19,86,32,35
87,98,88,49,90
84,82,21,15,94
69,32,67,87,35
48,66,33,92,97
10,27,77,33,87
1,90,92,62,59
82,50,51,12,50
97,59,15,57,34
64,23,77,47,8
8,22,40,68,58
84,29,96,25,48
50,23,10,73,87
23,40,26,70,82
32,23,91,20,54
75,45,85,67,85
43,5,93,22,33
6,69,62,69,15
67,44,46,77,40
35,12,89,19,55
34,25,9,6,96
28,21,90,73,73
94,83,39,47,83
80,82,70,18,45
16,7,55,24,27
80,11,51,70,16
76,98,17,68,61
56,29,23,82,46
71,17,90,88,45
93,37,36,89,96
80,22,25,19,77
20,6,38,18,78
50,22,22,43,13
15,61,95,75,43
49,47,6,55,31
21,32,58,76,50
89,30,5,29,39
16,8,25,72,56
87,15,47,91,10
85,46,99,18,27
51,3,86,17,46
62,24,62,28,38
15,19,67,64,62
73,32,23,11,38
39,41,6,65,89
56,77,17,61,60
24,93,99,40,29
6,58,3,59,82
69,43,18,94,40
31,51,20,7,15
2,25,12,98,34
23,73,8,30,27
55,17,19,96,91
39,41,17,4,29
60,67,20,9,76
66,99,14,1,33
4,40,97,45,70
60,57,79,30,69
68,99,23,42,47
82,15,54,49,90
2,41,65,13,43
6,60,36,43,56
93,25,19,20,89
51,21,68,37,64
82,82,1,20,66
15,15,18,33,75
53,80,92,57,50
21,61,39,40,19
62,58,72,13,33
40,61,66,23,99
46,77,2,38,49
10,23,88,24,59
1,25,56,70,20
27,31,88,18,59
10,57,85,87,34
73,2,85,34,57
64,51,73,88,46
30,72,75,40,90
16,39,18,81,6
77,56,36,12,5
25,95,3,61,54
72,55,93,89,78
32,82,90,18,66
94,88,21,14,95
41,64,81,59,46
82,74,68,52,54
22,50,56,92,6
85,45,86,10,94
82,99,42,37,24
52,59,13,39,57
69,50,61,91,45
82,95,25,11,68
30,9,6,36,10
41,36,50,39,58
13,77,13,42,33
19,38,67,70,42
17,19,98,51,84
3,14,41,88,19
10,47,31,63,20
18,85,58,37,17
81,51,44,79,92
62,8,62,44,13
45,49,38,40,8
23,52,3,74,89
84,88,6,92,62
76,36,33,72,55
21,39,54,86,88
92,77,86,89,3
58,75,94,78,99
13,20,19,68,19
18,71,20,27,4
46,50,42,62,48
50,61,6,70,45
22,92,31,92,31
69,58,50,18,79
27,43,80,85,4
3,52,45,43,77
96,87,85,61,36
12,89,5,88,17
94,7,61,79,67
94,50,90,26,13
30,44,74,91,86
45,97,47,67,50
55,99,4,60,76
72,83,53,73,48
75,28,70,3,26
75,95,64,41,64
15,10,86,76,83
88,21,43,39,33
88,78,92,4,46
72,58,89,57,57
63,37,61,50,83
32,50,6,1,26
76,65,45,67,59
46,18,77,72,34
62,85,40,96,59
91,26,98,99,47
56,7,10,37,64
58,8,49,74,53
1,22,50,49,56
76,6,48,56,28
18,88,75,42,16
9,20,54,15,45
94,43,83,42,6
30,56,68,75,55
31,88,52,49,45
75,58,20,38,94
22,46,74,81,55
9,82,4,97,85
91,59,63,9,26
72,25,91,17,71
21,5,61,8,51
36,75,40,42,84
60,3,29,11,39
54,16,92,75,14
2,96,24,59,65
62,10,46,56,70
35,80,85,52,51
93,55,63,26,59
37,72,54,56,13
9,42,30,77,4
33,19,68,47,86
48,99,33,33,12
74,70,96,97,93
84,72,68,2,39
72,79,16,1,1
43,86,24,63,62
24,44,49,3,11
15,45,64,95,53
9,64,45,27,21
99,90,58,18,52
60,96,25,35,80
35,84,48,23,43
75,31,11,95,90
25,14,27,58,81
70,64,42,8,41
9,19,90,30,73
44,98,88,99,97
61,1,27,52,21
1,13,89,69,9
51,68,27,81,64
37,7,90,51,71
26,38,29,46,83
5,67,7,74,34
53,71,14,37,6
7,77,50,35,10
60,95,87,47,99
33,8,36,20,67
13,50,67,50,29
88,52,82,1,71
20,10,75,69,78
4,24,54,60,15
74,57,81,61,1
86,21,28,79,24
58,39,62,38,14
80,25,39,17,16
9,36,82,86,47
21,71,79,92,35
32,23,20,17,71
97,78,17,83,50
17,38,26,77,92
46,94,62,71,79
7,2,47,85,43
58,17,18,72,16
71,23,26,41,54
28,10,29,81,16
20,12,58,95,33
34,44,4,23,25
13,18,95,71,7
30,29,53,29,72
8,75,53,71,70
70,15,75,66,19
67,21,5,11,66
10,88,96,63,35
7,50,42,68,30
28,97,56,23,57
87,3,99,75,91
15,97,33,34,17
69,31,69,66,45
86,42,34,51,51
98,17,55,70,99
52,19,54,7,80
50,13,41,39,18
88,2,76,84,1
80,42,38,21,76
41,64,14,94,10
62,97,76,16,88
80,42,58,93,43
27,76,29,3,78
98,13,70,61,52
42,33,28,12,69
1,63,13,7,90
94,74,67,27,27
91,3,73,43,40
9,45,99,71,93
38,32,83,68,20
28,88,60,8,53
74,14,36,16,60
88,7,89,75,90
10,68,88,88,34
40,80,88,31,38
39,28,43,86,83
43,64,46,14,7
60,38,87,50,65
9,94,66,90,22
13,85,40,95,79
17,83,70,70,63
84,72,34,30,35
22,68,85,95,6
25,29,26,16,33
66,25,71,85,63
85,82,2,4,80
26,89,76,5,96
8,93,62,30,54
87,31,37,86,20
15,38,18,15,35
40,48,9,90,72
17,20,63,45,48
16,8,19,85,64
75,55,33,34,5
32,83,22,99,70
55,78,74,50,44
45,71,63,99,70
88,82,92,50,94
96,34,70,41,47
81,13,10,36,75
41,42,59,34,20
71,68,44,44,94
25,65,1,83,86
70,40,28,60,46
51,13,49,14,99
47,23,42,17,73
78,91,80,17,6
99,93,63,90,69
55,68,15,90,38
38,78,28,24,85
76,9,29,43,35
94,16,73,81,31
5,12,85,9,38
82,94,39,77,67
53,17,38,33,69
30,79,52,44,83
8,59,78,68,95
18,93,86,67,25
69,85,65,84,68
40,89,43,86,19
35,70,24,34,2
43,86,65,61,27
53,85,36,96,72
49,94,13,75,37
86,69,65,78,97
3,38,37,11,23
27,83,88,51,34
73,42,2,43,76
42,30,62,93,17
86,68,25,95,10
45,63,65,21,59
62,18,44,11,90
93,73,67,80,84
51,47,55,24,43
77,68,10,3,45
24,81,30,3,98
79,78,31,40,60
62,12,26,60,63
92,61,7,58,67
9,91,59,99,62
94,33,25,52,82
59,6,71,92,41
96,48,60,66,66
51,47,72,58,56
28,46,49,43,24
90,63,38,39,64
6,59,20,10,14
83,23,3,89,69
82,6,76,6,76
56,43,40,5,96
38,5,81,48,81
89,52,9,43,4
98,45,54,28,78
70,62,84,99,42
37,47,94,29,21
86,40,54,29,12
82,29,84,51,48
90,21,94,39,49
56,5,9,48,96
4,10,4,5,97
83,89,94,16,64
46,23,72,47,30
82,50,16,99,78
33,53,24,37,35
10,49,36,99,18
84,60,45,9,42
62,26,22,71,53
81,86,22,14,25
43,38,11,78,36
72,45,47,95,49
69,48,76,9,90
54,86,29,10,2
47,31,47,70,97
41,46,60,1,54
25,4,60,6,5
98,66,21,28,62
9,23,27,68,93
2,74,3,48,50
77,55,43,78,6
28,30,53,53,91
25,97,13,31,88
28,25,44,67,74
36,43,38,38,37
87,37,56,55,85
83,94,24,64,89
57,16,79,89,20
53,72,14,8,27
54,57,87,64,74
20,79,80,42,8
50,34,41,2,86
6,44,31,76,56
48,68,60,94,12
76,91,65,58,8
96,52,13,78,39
12,47,36,37,36
61,73,47,51,96
80,39,66,21,39
24,31,51,58,47
36,73,79,28,1
42,66,28,6,26
28,88,60,80,37
76,25,73,9,76
86,62,74,37,35
67,23,92,68,94
2,81,91,58,64
42,53,80,47,94
85,75,83,77,48
3,33,95,70,6
3,77,20,69,78
2,61,32,54,18
7,80,59,58,47
43,47,69,49,27
91,38,2,8,30
42,53,67,73,66
93,88,39,45,7
46,13,29,55,80
5,43,45,3,46
52,89,68,29,72
91,3,24,69,10
18,76,27,33,33
37,73,97,90,78
81,12,46,98,78
6,47,71,23,43
57,12,99,48,74
56,44,57,70,61
89,21,99,88,29
3,10,64,92,11
47,73,43,27,57
87,6,93,13,76
15,35,56,77,90
16,54,33,99,49
73,59,54,66,43
84,37,13,53,2
66,99,95,23,3
93,55,14,3,4
45,43,86,3,11
17,30,77,90,29
16,57,32,16,11
87,65,17,77,35
7,45,47,7,25
2,15,94,85,33
26,29,85,74,7
40,28,10,57,31
5,27,40,99,72
65,4,3,30,76
42,47,83,24,26
6,56,49,60,60
83,87,83,91,16
14,46,41,32,17
24,59,35,58,82
27,72,95,73,66
65,82,71,13,76
55,12,55,54,71
48,4,3,1,59
57,43,44,30,96
94,32,22,43,46
44,8,77,43,31
52,17,21,92,63
77,39,26,90,15
28,17,82,5,3
39,91,19,1,93
7,34,98,97,17
49,6,57,40,2
92,51,55,52,75
27,88,94,64,63
45,65,85,95,61
31,26,3,31,98
38,5,48,6,19
99,26,59,72,29
95,80,17,23,75
74,68,75,89,47
78,34,8,15,60
18,86,12,45,34
22,35,93,9,43
70,99,65,30,36
68,33,80,36,8
72,67,96,87,46
64,23,90,67,93
47,41,98,67,25
70,14,88,33,9
15,13,33,73,2
54,69,75,37,42
46,5,26,67,85
62,72,29,97,96
43,18,65,47,85
87,23,76,57,77
69,82,60,48,54
35,1,3,65,77
4,16,60,39,51
59,19,23,96,75
72,81,4,50,2
8,32,89,62,75
66,37,8,19,77
47,6,6,92,51
54,97,59,55,24
78,96,77,68,83
83,75,87,79,18
12,38,3,20,74
49,43,61,58,43
50,66,3,95,53
98,46,66,29,33
77,29,97,91,51
1,82,47,89,91
83,37,28,60,20
25,14,52,24,83
91,66,7,95,69
80,53,28,12,35
8,4,97,51,73
10,26,98,82,58
35,16,55,60,69
86,71,83,4,33
39,62,87,77,2
94,58,83,40,18
34,46,69,79,70
59,43,87,17,86
56,6,72,20,86
36,87,41,21,65
2,40,25,57,43
17,44,46,81,7
68,54,27,99,97
62,91,64,44,56
2,76,91,74,43
44,14,36,93,93
47,82,40,48,42
7,96,36,13,45
38,33,23,64,46
90,7,80,87,36
40,25,61,7,74
55,33,32,65,52
29,2,6,94,5
20,50,77,14,10
43,33,36,21,98
31,84,40,69,57
55,96,25,80,38
83,24,24,85,64
60,27,53,9,38
86,81,37,42,32
70,15,57,75,81
2,6,77,31,65
39,9,76,41,15
42,83,77,73,42
74,81,39,8,81
68,66,57,71,83
25,62,34,81,91
52,53,61,20,81
48,22,34,27,55
14,57,40,60,21
41,65,62,72,63
7,37,59,66,63
32,23,19,69,79
2,64,8,99,82
43,27,61,56,18
56,87,39,61,42
49,91,24,40,14
80,38,61,5,28
21,88,14,55,40
36,12,28,21,40
87,54,70,93,95
90,33,13,62,17
4,62,90,9,50
69,22,15,19,4
77,2,7,41,4
4,1,26,28,12
73,1,77,98,84
30,91,1,71,55
12,78,17,76,56
21,59,71,57,68
3,18,36,76,36
42,54,33,78,38
3,33,91,38,82
51,96,57,14,28
6,29,69,70,57
9,90,55,55,77
45,74,30,76,12
34,5,75,18,96
99,3,48,66,39
61,85,8,89,20
90,8,21,27,4
94,91,27,11,32
44,33,64,80,24
97,17,15,63,44
24,60,90,33,98
19,63,54,97,72
10,75,68,74,54
9,91,5,89,38
42,9,23,36,48
77,69,20,13,84
72,16,20,7,51
88,34,62,35,78
52,4,1,55,41
97,53,74,18,19
65,1,56,65,48
1,14,37,56,22
47,54,68,17,22
49,45,70,44,48
13,10,46,70,92
58,3,73,92,41
19,70,83,69,90
67,93,34,41,28
26,31,2,45,48
40,44,26,91,79
36,36,96,93,97
66,32,70,39,32
54,89,68,73,49
77,98,99,24,20
6,87,77,29,23
55,50,33,41,30
69,34,56,7,63
6,88,99,45,83
13,86,70,14,17
53,43,52,35,81
34,53,36,85,90
33,79,65,7,42
58,13,46,82,11
86,9,50,6,25
55,88,59,45,75
56,55,3,99,82
6,51,56,45,90
41,71,49,21,46
60,29,67,77,93
86,98,29,56,1
30,87,76,56,48
1,5,29,86,87
38,7,79,20,9
26,71,35,50,70
48,69,16,54,87
92,14,39,73,1
3,62,81,94,85
82,60,51,28,91
74,39,58,21,25
30,13,33,79,7
60,97,45,37,39
47,74,89,51,85
76,43,54,38,64
5,33,14,49,66
15,42,16,82,1
64,12,33,93,18
21,70,63,59,42
59,40,46,6,13
71,88,49,54,66
79,4,48,63,46
27,34,54,51,40
64,56,24,13,85
69,43,41,42,36
51,69,71,80,4
43,11,69,95,95
41,70,46,48,41
78,42,74,49,37
28,13,48,73,73
52,93,36,37,47
46,79,58,81,97
78,30,19,43,2
25,42,19,78,73
45,75,21,85,67
67,72,26,46,20
8,18,18,49,47
31,91,31,94,46
87,59,82,66,86
79,45,97,11,87
20,75,23,92,14
47,40,62,55,83
59,8,64,41,19
47,59,8,66,60
47,73,83,44,4
8,38,97,34,89
41,94,30,77,30
7,76,51,26,4
19,86,25,81,87
83,3,68,60,30
83,56,55,95,39
73,13,37,37,18
95,42,83,76,33
28,98,19,57,22
56,21,99,79,87
11,93,84,45,16
96,86,77,71,85
26,52,59,69,63
55,78,39,28,67
62,53,32,62,73
74,21,81,2,61
19,17,64,48,34
67,67,94,52,28
80,37,35,98,38
70,90,9,38,41
58,61,40,39,66
68,80,66,72,92
53,6,60,12,33
92,45,58,22,81
73,16,65,9,47
2,61,73,92,91
65,69,4,70,44
89,22,97,86,62
85,39,78,18,27
32,12,9,93,60
45,62,78,12,82
25,80,24,12,12
9,72,88,75,10
52,73,81,20,17
99,85,22,6,67
99,60,45,7,25
7,90,35,58,43
83,38,90,63,8
30,62,34,72,44
18,3,64,2,17
1,95,60,17,86
92,84,29,51,72
52,70,45,77,16
6,3,3,12,37
81,45,15,54,70
7,92,19,76,68
97,96,88,87,88
15,8,7,66,32
88,50,58,64,58
47,70,38,46,90
98,74,71,14,5
26,41,65,57,50
30,15,48,60,92
98,37,70,49,4
4,23,23,36,67
50,71,84,64,25
3,31,89,76,58
89,27,9,48,69
38,96,69,60,20
53,75,71,72,99
31,55,32,71,56
26,6,4,89,70
74,1,72,5,89
32,21,21,4,69
60,82,86,43,41
90,40,63,7,88
64,99,14,34,30
13,66,1,7,26
42,38,86,14,21
17,7,58,16,13
22,68,47,23,73
23,75,45,69,28
79,49,74,78,76
6,54,59,83,66
1,62,56,76,62
33,48,85,78,55
87,39,95,79,46
74,10,22,5,90
43,13,89,40,61
54,97,72,29,37
20,14,37,4,73
37,33,26,85,89
70,39,87,37,69
77,74,4,85,36
35,67,54,28,99
8,70,79,86,22
54,16,88,5,6
92,70,97,49,83
33,67,75,71,87
59,9,96,61,12
87,95,80,83,93
60,80,88,27,24
15,28,98,36,1
89,82,47,97,99
66,70,33,96,90
73,62,52,55,41
4,13,61,14,43
92,94,19,74,41
9,93,31,72,58
39,5,90,72,19
62,41,25,37,86
59,50,58,96,59
46,68,53,63,73
11,70,16,70,43
97,2,2,11,35
69,90,30,73,75
35,41,50,83,82
32,34,30,20,90
83,96,90,85,96
44,33,7,77,31
48,42,3,16,80
23,76,47,56,9
27,65,53,6,46
92,18,93,32,98
66,39,28,93,86
11,48,30,58,30
34,21,95,9,69
97,93,46,35,44
59,75,81,61,93
56,34,26,51,78
75,27,75,77,15
1,72,74,52,14
47,63,40,69,38
19,10,12,51,91
83,15,33,23,91
53,29,28,83,23
18,92,66,6,39
91,25,25,2,60
92,74,12,17,58
98,32,28,23,90
73,90,26,80,98
27,9,23,28,9
12,50,66,19,27
58,72,48,51,63
4,26,59,65,35
1,63,75,31,56
4,18,72,51,62
62,23,28,93,81
9,17,78,44,36
78,38,94,34,16
27,41,86,91,71
16,35,71,57,57
1,4,59,87,31
41,33,82,56,15
24,89,25,67,11
10,33,27,70,64
76,48,80,68,1
98,36,65,12,27
66,23,29,97,34
33,9,10,82,96
40,1,33,14,30
24,20,48,89,34
54,18,60,9,17
99,46,30,16,25
43,17,43,74,93
70,43,81,6,9
94,36,95,26,76
69,39,65,63,18
15,92,38,98,34
66,10,82,23,50
92,58,98,15,7
74,79,38,85,98
34,75,15,63,72
55,92,54,43,36
54,86,34,87,15
86,92,2,6,38
67,22,27,70,22
13,62,29,14,73
51,81,26,95,48
59,29,47,50,64
11,42,41,9,41
52,4,63,70,34
58,19,63,70,64
68,45,40,44,44
95,41,2,26,73
9,61,39,95,68
40,7,35,55,7
11,90,85,96,45
14,89,31,90,21
47,24,8,37,14
7,76,5,92,30
38,60,12,40,12
43,43,18,86,22
75,51,18,98,11
74,37,53,32,58
48,93,5,79,34
87,55,93,11,34
2,67,73,27,50
44,77,59,46,19
62,90,77,14,78
48,98,7,39,13
60,29,35,83,19
33,24,61,24,14
52,72,16,55,40
85,66,44,37,53
72,16,25,93,52
49,62,70,23,19
58,90,42,13,66
17,40,48,99,74
82,61,76,79,1
52,60,38,83,90
41,81,83,10,2
12,31,34,69,23
30,65,98,81,70
34,70,81,86,47
70,32,89,57,81
6,96,39,3,75
14,89,90,14,21
30,35,34,30,33
6,82,42,23,3
48,40,44,62,41
79,12,89,4,4
18,72,50,99,79
66,9,47,48,16
33,60,53,68,4
79,49,86,2,74
93,57,91,30,11
64,91,7,38,54
24,57,5,49,70
87,89,44,45,79
78,16,64,12,40
6,14,50,13,99
29,85,34,58,1
80,19,54,83,9
10,61,48,48,92
9,19,53,14,16
36,80,96,63,99
10,14,49,20,70
36,67,91,31,66
11,62,94,38,55
10,58,82,75,76
55,28,72,20,85
86,78,6,83,71
50,58,5,3,70
84,93,8,62,76
90,45,8,48,11
32,67,93,70,76
42,89,44,93,12
20,7,5,55,87
48,32,74,2,51
40,39,51,73,40
99,63,63,61,62
94,11,14,41,2
63,83,56,30,3
2,7,78,27,79
78,56,62,82,12
19,99,21,42,21
75,72,30,25,36
49,29,6,47,72
50,69,54,42,2
37,44,3,9,36
78,58,3,54,87
7,64,60,73,98
35,59,38,73,61
22,26,50,25,16
23,11,21,49,32
64,38,38,9,14
4,38,41,23,50
69,71,14,64,75
58,22,75,87,49
81,71,50,95,18
85,29,74,12,41
44,79,78,78,23
96,72,21,8,33
19,67,73,66,22
65,15,56,81,51
26,20,25,46,98
6,44,27,1,82
54,1,93,82,33
94,20,9,19,90
70,51,49,81,98
51,4,72,61,76
64,86,40,75,70
58,12,86,29,77
89,23,45,10,64
76,29,6,53,2
22,61,91,21,79
53,42,83,69,43
1,5,34,77,63
51,87,45,55,46
21,15,47,95,31
25,45,87,68,42
88,1,28,52,5
25,62,21,60,27
38,23,68,53,64
37,53,21,99,16
63,86,1,38,11
12,58,49,60,49
77,28,31,9,90
24,76,10,83,35
34,53,73,73,79
87,18,68,9,65
98,97,65,27,34
12,91,39,91,47
26,86,29,34,18
64,2,58,63,16
68,7,86,2,44
57,28,82,74,93
15,76,18,37,16
85,73,78,58,70
85,99,36,56,71
30,97,19,7,95
26,1,83,36,22
72,27,77,38,86
94,35,75,45,61
62,75,4,23,36
94,74,47,35,77
59,69,15,7,45
82,31,7,86,74
29,48,10,27,69
19,98,7,67,51
49,86,64,53,28
97,72,89,93,23
86,74,63,12,64
62,40,93,39,78
39,95,66,72,12
71,95,44,3,91
27,91,76,84,40
66,34,38,21,33
83,82,98,91,63
46,7,17,54,42
20,38,91,49,72
45,79,49,50,2
23,47,61,67,59
77,67,75,70,9
23,28,8,65,69
26,29,36,34,4
70,1,26,74,43
97,26,7,12,25
85,23,65,84,22
9,28,30,40,29
17,97,62,4,25
52,74,81,26,76
16,85,74,62,21
36,2,11,94,42
13,17,41,65,3
36,13,22,71,88
12,83,4,72,99
53,80,64,38,85
95,16,17,73,7
25,61,79,2,98
44,27,63,32,65
4,47,35,15,36
97,39,82,51,5
16,66,75,20,20
76,57,53,1,19
90,24,32,28,85
29,28,58,41,54
56,43,95,42,95
21,23,1,79,75
45,15,10,73,92
77,31,57,41,87
59,54,3,93,45
74,94,79,17,86
9,3,35,34,30
38,65,61,71,7
88,45,4,30,98
61,89,3,81,4
29,27,87,26,20
21,20,47,91,28
20,26,96,61,42
64,6,70,77,49
85,39,32,26,88
39,51,18,24,56
78,35,22,23,1
81,96,82,11,63
33,40,76,44,75
66,32,18,50,87
55,42,17,49,87
60,57,2,95,35
75,53,19,9,38
58,59,3,11,62
64,6,58,66,46
35,80,31,82,58
95,19,8,21,12
96,94,26,86,14
22,24,88,36,36
81,53,74,73,94
26,47,48,70,81
75,14,97,47,84
41,65,57,96,58
57,33,15,7,19
88,98,85,57,1
11,78,31,98,32
13,44,83,96,94
55,16,9,15,61
20,73,6,15,54
40,99,7,98,19
18,18,54,47,44
22,94,98,47,69
93,36,27,41,13
3,95,88,27,22
54,99,79,34,2
11,25,73,26,85
91,43,4,64,83
15,56,36,77,13
65,80,7,48,79
64,36,94,68,22
35,69,13,37,18
21,32,66,50,64
25,85,46,75,62
37,61,91,17,80
43,91,35,14,80
80,55,21,67,31
2,38,1,6,5
26,39,50,76,16
24,5,18,37,94
56,12,34,36,49
85,10,94,27,54
65,37,8,94,22
8,58,80,84,26
52,76,88,14,3
77,44,79,82,50
82,22,89,6,40
57,39,59,22,36
52,92,52,17,46
30,32,61,6,72
85,30,11,34,31
61,13,38,81,42
27,50,37,62,77
42,88,41,77,93
86,92,5,49,39
49,14,56,86,67
54,42,93,37,42
8,25,15,26,32
26,16,14,79,86
43,11,45,78,93
7,33,58,56,43
99,69,48,74,47
86,27,3,3,71
65,83,5,66,60
31,10,81,55,58
17,25,80,16,95
73,87,34,75,49
53,62,13,64,98
41,87,93,23,56
79,52,79,72,95
60,76,8,79,13
56,49,17,25,44
86,54,28,32,8
1,99,64,55,81
28,41,42,83,14
26,14,73,12,53
63,40,42,98,22
68,47,58,50,27
81,99,4,73,30
52,26,69,76,39
2,29,49,24,62
6,4,81,74,14
46,84,5,29,63
62,72,72,34,87
51,31,44,19,74
65,47,38,32,31
69,64,11,92,24
8,37,47,9,70
61,71,46,87,15
90,37,21,24,60
3,58,77,86,7
61,94,73,85,80
43,93,78,64,83
2,3,27,64,69
96,11,18,19,80
57,36,24,31,15
88,19,87,52,21
48,88,1,1,48
11,43,15,32,55
66,80,49,2,42
30,51,62,70,82
71,36,4,27,6
37,94,63,89,43
57,42,31,82,22
45,62,75,34,86
33,72,78,74,98
52,95,26,29,32
21,68,37,1,79
38,56,88,41,1
98,40,46,55,19
80,89,58,16,33
3,75,49,39,43
12,38,36,93,37
55,71,26,46,47
49,32,96,4,1
54,7,99,48,83
71,37,54,31,50
22,87,3,83,95
64,81,61,96,36
61,48,35,4,65
34,10,68,6,59
42,82,91,70,10
23,41,91,61,60
12,4,31,19,31
43,66,10,58,53
6,3,89,66,94
69,66,66,44,74
41,54,31,70,58
75,33,74,35,36
61,76,12,87,47
94,37,3,32,40
